model_id,event_id,node_type,node_id,timesteps,oscillation_score,direction_changes,peaks_troughs,mean_curvature,normalized_tv,std_dev,value_range,min_value,max_value,rank
1,31,2,1030,39,3.8602096410848175,5,5,0.014950314083614864,2.3593655589123865,0.06719107514572836,0.2020263671875,301.2386779785156,301.4407043457031,5.0
1,33,1,12,147,4.132249438604976,8,0,0.010920965517243923,1.5834036076431832,0.39285016576142195,1.9447599999999738,295.00772,296.95248,1.0
1,33,1,0,147,3.9497311830642037,8,0,0.010168482758619795,1.5838780200683897,0.36436175193655346,1.783900000000017,292.1361,293.92,2.0
1,33,1,11,147,3.917791573310294,6,1,0.011454344827585953,1.589136474955264,0.36239940716775887,1.8211399999999571,292.84604,294.66718,3.0
1,33,1,2,147,3.2694703743655547,10,1,0.006101379310342932,1.4705933807275426,0.24261075334214735,1.2575400000000059,310.0997,311.35724,4.0
1,33,1,15,147,3.1582842140484604,8,1,0.006289379310344978,1.484770024902234,0.23014911532265206,1.2127399999999966,297.46524,298.67798,5.0
1,33,2,857,147,8.956795166475088,0,0,0.0024220433728448275,1.0,1.6794141705569963,6.434906005859375,300.8454284667969,307.28033447265625,1.0
1,33,2,856,147,8.941640192078511,0,0,0.0023549047009698274,1.0,1.678757509639906,6.419158935546875,300.86114501953125,307.2803039550781,2.0
1,33,2,914,147,8.769216032701891,0,0,0.0033611429148706897,1.0,1.669469940619988,6.24249267578125,301.037841796875,307.28033447265625,3.0
1,33,2,913,147,8.752080640625824,0,0,0.003057440396012931,1.0,1.6684512372705647,6.225067138671875,301.05523681640625,307.2803039550781,4.0
1,33,2,978,147,8.652567994896561,0,0,0.0026087267645474137,1.0,1.6624008582192606,6.124053955078125,301.15625,307.2803039550781,5.0
1,35,1,9,387,9.308384328416038,39,14,0.014513558441557826,7.8455642161775465,0.18006985214864063,0.6183800000000019,312.25,312.86838,1.0
1,35,1,4,387,6.620874801606233,13,3,0.004288000000000666,5.5029384209183565,0.21924214248854018,0.7044599999999832,310.3845,311.08896,2.0
1,35,1,12,387,6.58608236591748,19,0,0.007669740259740291,4.522737950814492,0.4064808890839595,1.4260299999999688,295.00772,296.43375,3.0
1,35,1,0,387,6.491222550687531,20,2,0.00688327272727316,4.560727122873915,0.37455875000274186,1.3103699999999776,292.1361,293.44647,4.0
1,35,1,11,387,6.466795144026945,24,3,0.007021610389613245,4.480912547528446,0.3742370858792402,1.3149999999999977,292.84604,294.16104,5.0
1,35,2,857,387,10.338773719636116,0,0,0.0012436903916396105,1.0,2.1997040570722337,7.289794921875,300.8454284667969,308.1352233886719,1.0
1,35,2,856,387,10.324234615354195,0,0,0.0011601435673701298,1.0,2.199437551364881,7.274078369140625,300.86114501953125,308.1352233886719,2.0
1,35,2,914,387,10.159103418774485,0,0,0.0013938210227272727,1.0,2.1951035901948632,7.097381591796875,301.037841796875,308.1352233886719,3.0
1,35,2,913,387,10.14289366590535,0,0,0.0013204203023538961,1.0,2.194714279742981,7.079986572265625,301.05523681640625,308.1352233886719,4.0
1,35,2,858,387,10.048242912071856,2,0,0.0014705509334415584,1.006028304912717,2.1904470459370007,6.945587158203125,301.18963623046875,308.1352233886719,5.0
1,37,1,15,39,9.09081479612929,1,1,0.24830243243242595,1.8347917317737374,1.5146873539026402,5.375760000000014,297.5698,302.94556,1.0
1,37,1,12,39,8.398472018479415,1,0,0.18882702702702422,1.715091326070926,1.4579048668713153,4.883600000000001,295.11902,300.00262,2.0
1,37,1,14,39,6.78235873543264,1,0,0.21370405405405477,1.873053321783014,1.0221210017589364,3.590090000000032,297.28238,300.87247,3.0
1,37,1,11,39,6.552616354654185,1,0,0.09102270270270273,1.6380019923153486,1.1121227501840412,3.513499999999965,292.9549,296.4684,4.0
1,37,1,13,39,6.305974371797982,1,0,0.2048318918918887,1.860291516853417,0.9165245126896219,3.2512700000000336,297.63293,300.8842,5.0
1,37,2,3241,39,5.21233669223001,3,1,0.0812427417652027,1.7658864668604886,0.6657975387426738,2.277801513671875,312.32659912109375,314.6044006347656,1.0
1,37,2,3132,39,5.002404263554581,3,1,0.0748546703441723,1.752719725164615,0.6224117032832075,2.1319580078125,312.4820861816406,314.6140441894531,2.0
1,37,2,3133,39,4.942390705909883,5,5,0.07433339711782094,2.170612872895119,0.29174928565967795,1.071075439453125,313.545166015625,314.6162414550781,3.0
1,37,2,3240,39,4.758254398320963,1,1,0.0779823097022804,1.7836994203023633,0.6245174095658181,2.121551513671875,312.4925231933594,314.61407470703125,4.0
1,37,2,2440,39,4.747969274935968,7,5,0.0656639305320946,2.154131424853611,0.254734598861449,0.9381103515625,313.676025390625,314.6141357421875,5.0
1,42,1,12,147,8.151753223916558,13,1,0.05004489655172604,3.7684077548989627,0.5999555498952172,3.356330000000014,295.1079,298.46423,1.0
1,42,1,0,147,7.759256925605768,13,0,0.03685544827586172,4.434000888193406,0.5130861402747153,2.3643500000000017,292.22113,294.58548,2.0
1,42,1,11,147,7.632594950608121,13,1,0.039693655172413855,3.9232441101447333,0.5356629197018367,2.7560100000000034,292.94412,295.70013,3.0
1,42,1,4,147,7.134476042639824,13,4,0.022807724137932587,5.098018572932571,0.30078179022020024,1.2728200000000243,310.3845,311.65732,4.0
1,42,1,3,147,6.910134967003603,13,3,0.0217399310344835,4.7807604275461495,0.31980936930804654,1.3500300000000038,309.26874,310.61877,5.0
1,42,2,3272,147,12.65538225632118,25,17,0.01311413995150862,11.153948241539483,0.040884396230062674,0.137969970703125,299.0660705566406,299.20404052734375,1.0
1,42,2,2335,147,9.459068377924712,25,12,0.012514943089978449,7.972564460815446,0.06253731618881558,0.240264892578125,324.166015625,324.4062805175781,2.0
1,42,2,2853,147,9.45043680160225,38,18,0.013758376549030173,7.479320531757755,0.059008328901472874,0.2479248046875,343.3725280761719,343.6204528808594,3.0
1,42,2,1262,147,9.18683039497238,23,10,0.003719987540409483,8.042395336512984,0.01510664351593823,0.057586669921875,327.4107971191406,327.4683837890625,4.0
1,42,2,2854,147,9.054038122666858,29,14,0.017867936759159483,7.322814814814815,0.09803405178802532,0.4119873046875,342.90301513671875,343.31500244140625,5.0
1,44,1,12,387,6.997286251475568,15,0,0.010560649350652039,2.0081655822890236,0.8417480023029968,4.122180000000014,295.00772,299.1299,1.0
1,44,1,15,387,6.911746537644689,13,0,0.0132638701298723,2.047296213189815,0.7233345493694203,4.175810000000013,297.46524,301.64105,2.0
1,44,1,9,387,6.195571346662293,39,5,0.020086129870132228,3.49542545877622,0.37292623672027947,1.8908999999999878,312.25,314.1409,3.0
1,44,1,11,387,5.977869594035575,13,0,0.007877506493509798,1.9982211031040278,0.7298659281466172,3.192990000000009,292.84604,296.03903,4.0
1,44,1,0,387,5.380345962317694,11,0,0.006694753246754967,1.9957096592987011,0.6671882649170487,2.652469999999994,292.1361,294.78857,5.0
1,44,2,857,387,10.485645889697246,0,0,0.0010945109577922079,1.0,2.309389887660484,7.30059814453125,300.8454284667969,308.1460266113281,1.0
1,44,2,856,387,10.47097359706781,0,0,0.0010640726461038962,1.0,2.309016831275118,7.284881591796875,300.86114501953125,308.1460266113281,2.0
1,44,2,914,387,10.329715924152465,2,0,0.0012062766335227272,1.006680376608378,2.2975105441160713,7.108184814453125,301.037841796875,308.1460266113281,3.0
1,44,2,913,387,10.3109318892034,2,0,0.0011587167715097402,1.0044673790945595,2.2968813503806342,7.090789794921875,301.05523681640625,308.1460266113281,4.0
1,44,2,978,387,10.207293042458913,2,0,0.0010572557325487014,1.0034317000013098,2.287866247141281,6.989776611328125,301.15625,308.1460266113281,5.0
1,48,1,12,147,8.435767640902192,13,3,0.04729786206896145,4.458261785893228,0.6333936107903734,2.8943499999999744,295.10843,298.00278,1.0
1,48,1,0,147,8.212093654136188,13,2,0.0397021379310343,4.905854251907639,0.5674726677441233,2.260749999999973,292.2217,294.48245,2.0
1,48,1,11,147,8.179909974147982,13,2,0.04187855172414096,4.584540093550924,0.591702765507422,2.5419299999999794,292.94473,295.48666,3.0
1,48,1,4,147,7.7449815583255965,13,2,0.024840413793105715,5.606597829472296,0.33760348511381844,1.2522299999999973,310.38452,311.63675,4.0
1,48,1,2,147,7.379199009300852,15,2,0.024859310344824092,4.989037253994416,0.36909528842086703,1.4476300000000037,310.1893,311.63693,5.0
1,48,2,2018,147,10.584358798620409,31,17,0.010313468143857758,8.945814072932716,0.030329718089825472,0.11883544921875,357.7099304199219,357.8287658691406,1.0
1,48,2,3272,147,10.390037696261011,25,14,0.011330229660560345,8.957342954159593,0.03893043227920297,0.143798828125,299.066162109375,299.2099609375,2.0
1,48,2,2853,147,9.897728615687424,38,21,0.014778295056573276,7.842213362329346,0.06695284512343093,0.252593994140625,343.37261962890625,343.6252136230469,3.0
1,48,2,2335,147,9.64044557353046,29,15,0.012328680630387931,8.02538543328017,0.06330415228773098,0.2296142578125,324.1663513183594,324.3959655761719,4.0
1,48,2,3422,147,9.626469509296582,25,16,0.008900188577586206,8.300352814848903,0.048908816336956665,0.198944091796875,298.9902038574219,299.18914794921875,5.0
1,51,1,12,147,7.325224901948022,13,3,0.027628896551724163,4.593916588272105,0.4973559338882779,1.7539500000000317,295.109,296.86295,1.0
1,51,1,0,147,7.168141209566303,13,1,0.0256291034482764,4.611830413810569,0.4624182154425832,1.6149899999999775,292.22208,293.83707,2.0
1,51,1,11,147,7.089593792562829,13,2,0.025486758620687743,4.531081920053042,0.45628518095536763,1.6268300000000409,292.94525,294.57208,3.0
1,51,1,4,147,6.6869630657956,13,3,0.015074137931032808,4.99122170951451,0.2777023802539886,0.9101999999999748,310.3845,311.2947,4.0
1,51,1,2,147,6.257147888892965,15,3,0.015124827586205043,4.299871206486737,0.31923412740818924,1.1025400000000332,310.19244,311.29498,5.0
1,51,2,2960,147,10.46853405732974,39,15,0.013278513941271552,8.48016109785203,0.04982343250950553,0.20458984375,300.9825439453125,301.1871337890625,1.0
1,51,2,3272,147,9.379465532522186,27,12,0.00928912984913793,8.018041237113403,0.03953975083827527,0.14208984375,299.06610107421875,299.20819091796875,2.0
1,51,2,961,147,8.555516910371578,30,9,0.010456585061961206,6.98520935290919,0.07257970824535133,0.280609130859375,300.9013977050781,301.1820068359375,3.0
1,51,2,1765,147,8.50548738396111,30,15,0.008995740167025862,6.949716446124763,0.04329783733951837,0.16143798828125,344.004150390625,344.16558837890625,4.0
1,51,2,1262,147,8.286244182633228,27,14,0.0023911048626077585,6.915502328675982,0.012685597873372336,0.045867919921875,327.4107971191406,327.4566650390625,5.0
1,52,1,9,387,7.741325420834923,45,21,0.018483272727272,5.8551567333852335,0.22906356994495228,0.804869999999994,312.25,313.05487,1.0
1,52,1,12,387,4.674765836503314,15,0,0.0048258701298712885,1.9971011283456677,0.5433256376249527,1.9869800000000168,295.00772,296.9947,2.0
1,52,1,11,387,4.4613280359693945,11,0,0.004447480519481461,1.9901936146208055,0.5044993896325454,1.870209999999986,292.84604,294.71625,3.0
1,52,1,0,387,4.446590305281176,13,0,0.004363480519480635,1.9945071193867152,0.50055942712212,1.8260000000000218,292.1361,293.9621,4.0
1,52,1,2,387,4.239506824970659,49,0,0.0031169090909070763,2.0057585070652375,0.36104992761682064,1.2624800000000391,310.0997,311.36218,5.0
1,52,2,857,387,8.917375055194366,0,0,0.0008481508725649351,1.0,1.9393280745351875,6.07733154296875,300.8454284667969,306.9227600097656,1.0
1,52,2,856,387,8.902645381309622,0,0,0.0008686016132305195,1.0,1.9389091131455758,6.061614990234375,300.86114501953125,306.9227600097656,2.0
1,52,2,913,387,8.762710075946703,4,0,0.0009337586241883117,1.0041712826434073,1.922338800732753,5.867523193359375,301.05523681640625,306.9227600097656,3.0
1,52,2,914,387,8.756001868944182,2,0,0.0009838550121753246,1.0067518163008136,1.9230611004906712,5.884918212890625,301.037841796875,306.9227600097656,4.0
1,52,2,858,387,8.630444225044213,4,0,0.0010401341822240259,1.0152238599404886,1.904674209059592,5.733123779296875,301.18963623046875,306.9227600097656,5.0
1,53,1,12,39,6.360811698105618,3,2,0.08610729729729723,1.476859935557041,1.0274956962408313,3.333180000000027,295.11972,298.4529,1.0
1,53,1,15,39,6.260866125648706,3,1,0.12824594594595462,1.6684067570391168,0.8718460968791406,3.206729999999993,297.57043,300.77716,2.0
1,53,1,11,39,5.5736695780284995,3,1,0.05765162162161822,1.4181327647829485,0.9052646841668646,2.7391299999999887,292.9556,295.69473,3.0
1,53,1,0,39,5.006301121042356,3,1,0.04639108108108303,1.324737336672535,0.8291926189609907,2.3518700000000194,292.23068,294.58255,4.0
1,53,1,14,39,4.631775341781567,3,2,0.07904243243242828,1.689062567702232,0.4939068605152532,1.8463199999999915,297.28265,299.12897,5.0
1,53,2,2835,39,4.494183002789614,7,4,0.045507482580236486,1.932318652849741,0.27148598730876156,0.75390625,342.86920166015625,343.62310791015625,1.0
1,53,2,3241,39,4.2725856465401995,5,2,0.05570447767103041,1.5719060218433565,0.43935586532301896,1.534027099609375,312.3274230957031,313.8614501953125,2.0
1,53,2,2816,39,4.214361156401736,7,4,0.0378772632495777,1.311649386114873,0.518808013091155,1.374542236328125,340.005615234375,341.3801574707031,3.0
1,53,2,2836,39,4.079655980682961,3,0,0.034666319151182436,1.195156274431453,0.6522555753397115,1.756561279296875,341.19024658203125,342.9468078613281,4.0
1,53,2,1030,39,4.074302062224113,4,4,0.018800477723817568,2.6473096701367114,0.0811999703716685,0.243316650390625,301.23876953125,301.4820861816406,5.0
1,59,1,15,39,7.1829117160526295,2,1,0.11092216216215971,1.0429324992997868,1.361785575393735,4.284400000000005,297.57455,301.85895,1.0
1,59,1,12,39,6.886797021505233,2,1,0.07321216216216173,1.0682860557267835,1.3345748693510437,3.9747500000000286,295.1237,299.09845,2.0
1,59,1,11,39,5.5359970283797075,2,1,0.04170837837838112,1.0474902905461896,1.076833279313751,3.051150000000007,292.95932,296.01047,3.0
1,59,1,14,39,4.906789998774316,2,1,0.06191486486486272,1.1544992731513557,0.7833680035424584,2.5039600000000064,297.28244,299.7864,4.0
1,59,1,0,39,4.856499994943025,2,1,0.0332229729729678,1.0336593955963658,0.9315727053663435,2.538370000000043,292.23373,294.7721,5.0
1,59,2,3241,39,4.254484330281882,0,0,0.05009749129011824,1.0,0.7485627289253415,2.468170166015625,312.3291320800781,314.79730224609375,1.0
1,59,2,3132,39,4.056671283583809,0,0,0.04611948374155406,1.0,0.7005674185200079,2.32147216796875,312.4829406738281,314.8044128417969,2.0
1,59,2,3240,39,4.052121986851158,0,0,0.0491943359375,1.0,0.7062860197852026,2.30902099609375,312.4952392578125,314.80426025390625,3.0
1,59,2,3131,39,4.0465385290394345,0,0,0.04758680188978041,1.0,0.7001678349502978,2.31121826171875,312.4927978515625,314.80401611328125,4.0
1,59,2,2816,39,3.857862453014272,5,1,0.02271580051731419,1.1998908219210596,0.5032342200622699,1.285797119140625,340.0234375,341.3092346191406,5.0
1,62,1,12,147,5.305726903238436,8,0,0.016640758620688163,2.476802956012193,0.571759371101757,1.9864599999999655,295.1141,297.10056,1.0
1,62,1,11,147,5.1096977932126455,6,0,0.01538848275862353,2.493580727853665,0.5321575999489824,1.8841699999999832,292.95013,294.8343,2.0
1,62,1,0,147,5.033218909707368,6,0,0.015020344827583531,2.467645904213531,0.5292047137006703,1.8340800000000286,292.2261,294.06018,3.0
1,62,1,14,147,4.442033032952797,24,3,0.0083654482758573,2.743408020425152,0.1907767760117226,0.681510000000003,297.28043,297.96194,4.0
1,62,1,2,147,4.29801979028956,12,1,0.009810620689654962,2.297718244356007,0.3540824635772687,1.238519999999994,310.19864,311.43716,5.0
1,62,2,2984,147,7.935800840005731,1,0,0.002460979593211207,1.0434189425309366,1.7705992634591405,5.0999755859375,303.1394348144531,308.2394104003906,1.0
1,62,2,1321,147,7.932542290980115,0,0,0.0012287008351293104,1.0,1.77553058537934,5.177703857421875,303.06170654296875,308.2394104003906,2.0
1,62,2,1247,147,7.9309287659361205,0,0,0.001241118332435345,1.0,1.7765510078527065,5.174530029296875,303.06488037109375,308.2394104003906,3.0
1,62,2,1182,147,7.930429985461671,0,0,0.0012301740975215517,1.0,1.7752408205611174,5.17578125,303.0636291503906,308.2394104003906,4.0
1,62,2,1120,147,7.930270547145617,0,0,0.0012282799030172414,1.0,1.775202163850911,5.1756591796875,303.0637512207031,308.2394104003906,5.0
1,65,1,9,387,10.385560013888481,47,20,0.014633402597404439,8.903033179103568,0.1429558205094434,0.505740000000003,312.25,312.75574,1.0
1,65,1,4,387,6.714574349976829,17,3,0.003303220779222019,5.824997142965862,0.14751650712012382,0.5250199999999836,310.3845,310.90952,2.0
1,65,1,12,387,6.249495154472721,19,0,0.005827272727273274,4.6061539851798265,0.30467221367937597,1.1066000000000145,295.00772,296.11432,3.0
1,65,1,0,387,6.148749689747467,17,0,0.005178701298700764,4.651816420919295,0.2777362291127224,1.0118800000000192,292.1361,293.14798,4.0
1,65,1,11,387,6.0727497271462685,17,0,0.0053554025974034474,4.55228974234318,0.2846690775403321,1.0285000000000082,292.84604,293.87454,5.0
1,65,2,3412,387,9.474419084233881,37,13,0.0013472916243912338,8.86749116607774,0.01830714882229801,0.069091796875,298.8681640625,298.937255859375,1.0
1,65,2,2484,387,8.937833397366072,47,32,0.00833882913961039,7.665666666666667,0.08616134720543216,0.274658203125,342.66278076171875,342.93743896484375,2.0
1,65,2,857,387,8.578854247966891,0,0,0.0011110776430600649,1.0,1.666966701684718,6.0794677734375,300.8454284667969,306.9248962402344,3.0
